HouseID,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,house_value
551,-122.26,37.77,52,1704,371,663,340,275000
552,-122.26,37.77,52,1210,168,411,172,405400
553,-122.26,37.77,52,2097,444,915,413,228100
554,-122.26,37.77,52,1848,479,921,477,234000
555,-122.24,37.77,43,955,284,585,266,162500
556,-122.25,37.77,43,4329,1110,2086,1053,243400
557,-122.23,37.76,52,3011,542,1303,535,273800
558,-122.23,37.76,52,1049,185,374,176,248500
559,-122.24,37.76,52,2504,516,979,472,244000
560,-122.24,37.76,52,1846,471,827,446,240900
561,-122.23,37.76,52,1705,246,658,253,306300
562,-122.23,37.75,50,1542,289,654,268,240000
563,-122.24,37.75,45,891,,384,146,247100
564,-122.24,37.75,27,4051,753,1499,797,286600
565,-122.24,37.76,52,2646,581,1128,522,266700
566,-122.24,37.76,49,2428,525,1110,492,229800
567,-122.24,37.76,52,2567,436,1119,415,229300
568,-122.24,37.73,21,7031,1249,2930,1235,228400
569,-122.25,37.74,25,1914,365,897,390,206200
570,-122.24,37.72,5,18634,2885,7427,2718,350700
571,-122.27,37.73,31,5785,1379,2973,1312,231000
572,-122.25,37.76,52,2876,648,1340,632,252900
573,-122.27,37.74,28,6909,1554,2974,1484,353900
574,-122.27,37.77,23,5679,1270,2690,1151,291700
575,-122.28,37.75,20,1156,365,583,326,100000
576,-122.06,37.77,12,14316,2045,5781,2007,341600
577,-122.06,37.73,5,3596,467,1738,512,412500
578,-122.06,37.71,36,3541,570,1478,529,248600
579,-122.07,37.71,40,1808,302,746,270,254900
580,-122.07,37.71,36,2879,480,1235,455,241500
581,-122.07,37.72,26,3204,477,1411,484,295200
582,-122.08,37.72,31,3866,531,1368,521,340400
583,-122.08,37.72,32,2476,368,1048,367,274700
584,-122.08,37.71,35,2211,350,1004,365,238600
585,-122.09,37.71,35,2663,387,1086,367,266400
586,-122.1,37.72,30,2599,366,922,350,330200
587,-122.11,37.71,36,4569,824,1950,819,206800
588,-122.1,37.7,25,2973,622,1413,595,209200
589,-122.1,37.69,30,3115,625,1444,568,195800
590,-122.09,37.71,31,1843,282,749,269,253500
591,-122.09,37.7,31,2053,336,867,329,241800
592,-122.1,37.71,27,6740,1073,2723,1035,252500
593,-122.09,37.7,30,1751,269,731,263,263900
594,-122.08,37.71,38,1663,295,781,301,227000
595,-122.08,37.71,38,3716,657,1784,652,220900
596,-122.08,37.7,32,2718,447,1156,410,259300
597,-122.07,37.7,39,1420,272,645,277,232500
598,-122.06,37.7,37,1893,310,821,315,231600
599,-122.06,37.7,33,3906,790,1912,770,209400
600,-122.07,37.7,32,3400,736,1487,694,223200
601,-122.08,37.7,25,3402,758,1645,710,209900
602,-122.09,37.7,33,4413,1107,2239,1051,208200
603,-122.07,37.69,29,2304,618,1021,552,203800
604,-122.08,37.69,36,2350,499,1105,467,195700
605,-122.07,37.69,31,5914,1309,2999,1295,190500
606,-122.08,37.69,43,1575,324,740,284,181000
607,-122.08,37.69,42,1414,274,629,244,184900
608,-122.08,37.68,37,848,202,314,205,190800
609,-122.08,37.68,15,3051,685,1479,668,242200
610,-122.09,37.69,20,4296,817,1732,800,188300
611,-122.15,37.74,52,2898,557,1338,550,183500
612,-122.14,37.74,52,1071,201,440,192,204200
613,-122.14,37.73,51,2619,403,922,393,251900
614,-122.15,37.74,49,1494,316,611,288,187500
615,-122.16,37.73,52,2260,416,994,412,198200
616,-122.15,37.74,52,1394,223,545,230,219000
617,-122.15,37.73,52,1028,129,317,143,275000
618,-122.15,37.73,45,3758,819,1573,736,245400
619,-122.17,37.73,46,2163,470,925,435,177500
620,-122.16,37.73,49,1699,408,768,385,171600
621,-122.17,37.73,52,1555,289,620,292,183300
622,-122.16,37.73,52,1114,206,425,207,175000
623,-122.18,37.72,45,1498,313,1003,305,156700
624,-122.18,37.71,45,726,147,519,135,157500
625,-122.17,37.71,38,890,200,481,198,179800
626,-122.18,37.7,36,2639,533,1209,519,205500
627,-122.18,37.7,35,2562,554,1398,525,178900
628,-122.19,37.71,36,361,69,158,58,262500
629,-122.17,37.72,42,3008,659,1817,664,165000
630,-122.17,37.72,46,1369,284,766,289,159700
631,-122.17,37.72,5,1692,398,814,328,158300
632,-122.16,37.72,38,1007,245,618,239,144800
633,-122.17,37.72,43,3783,814,2139,789,166300
634,-122.16,37.71,37,1507,242,632,253,191000
635,-122.16,37.71,36,666,132,366,134,175000
636,-122.16,37.72,10,2229,601,877,485,137500
637,-122.15,37.73,28,2215,587,830,573,141700
638,-122.15,37.72,31,1616,372,739,379,210900
639,-122.15,37.72,47,1190,251,540,266,198300
640,-122.15,37.72,29,4169,1047,2024,962,157400
641,-122.14,37.73,52,2024,320,823,334,264700
642,-122.14,37.73,38,1723,394,711,353,218400
643,-122.14,37.73,43,2264,390,931,368,235100
644,-122.13,37.73,33,1996,268,686,270,341800
645,-122.13,37.72,26,2862,394,1030,397,367300
646,-122.13,37.72,35,2183,383,976,392,243500
647,-122.12,37.71,35,1037,207,552,210,167900
648,-122.13,37.72,25,1134,153,340,171,371200
649,-122.14,37.72,39,786,132,288,132,218900
650,-122.14,37.72,45,1397,253,555,248,202700
651,-122.13,37.72,45,2315,451,1006,444,186200
652,-122.13,37.71,44,1613,339,776,346,188900
653,-122.13,37.71,44,1421,298,609,270,180000
654,-122.15,37.71,18,5778,1526,2441,1352,202700
655,-122.14,37.71,27,3094,866,1364,789,181700
656,-122.14,37.71,18,3905,1007,2197,1044,166800
657,-122.13,37.7,43,3046,557,1333,544,183700
658,-122.13,37.7,19,3516,710,1810,703,218000
659,-122.15,37.71,36,998,178,531,183,191500
660,-122.15,37.7,36,1464,244,672,261,194700
661,-122.14,37.7,17,1463,292,695,330,187200
662,-122.13,37.7,21,4124,1054,2162,998,223100
663,-122.13,37.69,17,2380,769,1216,643,271300
664,-122.14,37.7,36,1266,228,606,239,194100
665,-122.16,37.7,36,2239,391,1203,379,190400
666,-122.14,37.69,38,1571,317,874,301,189100
667,-122.15,37.69,38,1246,221,637,222,184600
668,-122.15,37.69,36,1501,287,703,276,197300
669,-122.15,37.7,36,1468,252,733,229,192600
670,-122.16,37.69,36,1118,219,625,228,192200
671,-122.16,37.7,36,1097,208,568,225,194600
672,-122.16,37.7,36,1719,303,836,311,193500
673,-122.17,37.7,24,1755,365,952,362,202600
674,-122.16,37.68,16,1687,348,568,352,83300
675,-122.17,37.69,24,2262,391,1125,366,212600
676,-122.18,37.68,5,2087,407,840,401,187800
677,-122.16,37.69,36,1480,278,796,283,205700
678,-122.15,37.69,36,1545,273,863,267,192900
679,-122.15,37.68,35,2632,447,1349,486,205200
680,-122.15,37.68,30,2261,443,929,383,213400
681,-122.15,37.69,39,1670,308,957,335,183600
682,-122.14,37.69,37,2141,535,1093,555,178400
683,-122.14,37.68,27,3337,613,1489,607,219200
684,-122.14,37.68,31,3184,716,1561,628,183100
685,-122.1,37.69,44,2341,500,1256,485,157100
686,-122.12,37.69,30,1197,269,695,279,157800
687,-122.13,37.69,34,1131,278,560,237,161700
688,-122.12,37.71,38,1164,284,632,289,152100
689,-122.12,37.7,41,3495,787,1849,750,144900
690,-122.12,37.7,17,2488,617,1287,538,179900
691,-122.12,37.69,35,2681,508,1580,536,179100
692,-122.12,37.7,19,2495,635,1571,579,159900
693,-122.11,37.7,23,1689,461,828,443,161400
694,-122.11,37.7,29,1298,306,835,338,170400
695,-122.11,37.7,19,2693,789,1765,724,137500
696,-122.1,37.69,41,746,,387,161,178400
697,-122.11,37.69,37,2444,651,1562,618,155200
698,-122.11,37.69,42,1472,310,768,309,160900
699,-122.12,37.69,10,2227,560,1140,472,167300
700,-122.03,37.69,20,200,25,83,31,340000
701,-121.97,37.64,32,1283,194,485,171,431000
702,-122.02,37.63,6,2445,590,1189,573,301100
703,-122.04,37.63,21,1307,236,586,249,241900
704,-122.05,37.63,5,3785,936,2240,792,162500
705,-122.04,37.66,10,2031,357,867,352,299200
706,-122.04,37.65,10,8299,1326,3827,1288,315500
707,-122.05,37.68,23,7518,1279,3827,1294,216800
708,-122.07,37.68,36,1815,426,1280,431,218100
709,-122.06,37.68,30,5367,1207,2667,1047,170300
710,-122.08,37.68,26,1167,370,253,137,275000
711,-122.08,37.68,26,2607,682,1401,607,184100
712,-122.08,37.67,29,493,168,233,152,160000
713,-122.09,37.67,48,1252,305,673,308,175000
714,-122.09,37.68,41,1382,353,704,314,197500
715,-122.09,37.69,43,500,110,273,120,150000
716,-122.09,37.68,29,2333,538,1120,540,205600
717,-122.09,37.68,41,1834,463,1105,467,170300
718,-122.09,37.68,43,1415,348,569,293,190900
719,-122.1,37.68,37,1352,342,691,324,196900
720,-122.1,37.68,37,2116,503,1109,448,174000
721,-122.11,37.68,37,1976,481,1197,465,170200
722,-122.1,37.68,38,1779,413,1061,400,180900
723,-122.1,37.67,34,3659,897,2479,903,150500
724,-122.1,37.68,31,1892,428,1162,389,167100
725,-122.12,37.68,35,1958,484,1146,448,148900
726,-122.12,37.68,40,1553,253,724,267,196400
727,-122.12,37.68,37,2412,394,975,375,191100
728,-122.11,37.67,36,2110,389,952,370,187500
729,-122.12,37.68,45,2179,401,1159,399,180600
730,-122.13,37.68,45,2457,445,1129,422,182800
731,-122.13,37.68,44,2147,399,1175,401,179300
732,-122.13,37.68,43,1676,340,924,328,179400
733,-122.14,37.68,35,2976,518,1424,538,210300
734,-122.14,37.67,34,3036,533,1366,500,192300
735,-122.15,37.67,35,2472,398,1171,390,198100
736,-122.14,37.67,36,1487,249,641,243,196200
737,-122.13,37.67,38,2012,347,880,332,181600
738,-122.14,37.67,37,3342,,1635,557,186900
739,-122.14,37.67,37,3156,534,1495,543,188300
740,-122.13,37.67,40,1748,318,914,317,184000
741,-122.12,37.67,33,3429,681,1798,694,184700
742,-122.13,37.67,42,3592,703,1625,665,179900
743,-122.11,37.67,38,1035,247,599,224,167200
744,-122.11,37.67,32,3028,811,2037,703,165400
745,-122.09,37.67,33,2431,655,1854,603,154000
746,-122.09,37.67,39,2069,500,1408,478,153500
747,-122.09,37.66,40,1340,313,766,271,135400
748,-122.09,37.66,39,1160,259,725,274,158300
749,-122.05,37.68,32,2015,318,1019,340,240700
750,-122.06,37.67,22,3882,816,1830,743,180700
751,-122.07,37.67,27,3239,671,1469,616,230600
752,-122.07,37.67,28,2932,739,1198,624,210800
753,-122.07,37.67,38,2104,409,1039,394,165300
754,-122.04,37.67,29,1694,251,690,242,254200
755,-122.04,37.67,18,3000,419,1155,415,332600
756,-122.04,37.66,23,2419,348,1066,384,350000
757,-122.07,37.66,28,2280,610,1255,587,161200
758,-122.07,37.66,21,5031,1168,2461,1042,179300
759,-122.08,37.66,33,1547,372,1063,356,154300
760,-122.07,37.65,31,3300,790,2181,740,161800
761,-122.08,37.65,17,5018,1439,3069,1299,161900
762,-122.08,37.65,35,1813,393,1093,374,165400
763,-122.08,37.66,37,1997,436,1349,437,166600
764,-122.1,37.66,37,901,191,599,206,149700
765,-122.1,37.66,35,686,142,480,149,162100
766,-122.1,37.66,33,1954,464,1293,448,152600
767,-122.09,37.65,27,2630,722,1414,634,195200
768,-122.09,37.65,35,1130,192,543,184,190600
769,-122.09,37.65,35,1184,200,572,194,193800
770,-122.1,37.66,34,656,115,342,112,200600
771,-122.11,37.66,29,2544,643,2332,603,150000
772,-122.1,37.66,36,1305,225,768,234,185300
773,-122.11,37.66,36,1755,316,913,299,172700
774,-122.11,37.66,35,2843,652,1726,643,174100
775,-122.1,37.65,25,2538,494,1185,501,194400
776,-122.1,37.64,28,1784,311,735,278,206700
777,-122.1,37.65,31,1797,327,796,319,204500
778,-122.1,37.65,36,410,76,252,82,175000
779,-122.12,37.65,26,162,27,86,25,137500
780,-122.1,37.63,18,9963,2031,5613,1946,187200
781,-122.1,37.61,35,2361,458,1727,467,173600
782,-122.13,37.66,19,862,167,407,183,163000
783,-122.11,37.65,18,4335,808,2041,734,331600
784,-122.11,37.64,31,1487,280,854,301,197600
785,-122.11,37.64,8,3592,849,1907,746,197900
786,-122.12,37.64,40,432,102,264,77,228100
787,-122.09,37.63,34,1457,242,735,249,189500
788,-122.09,37.64,32,1578,284,836,292,184200
789,-122.1,37.63,29,2172,435,1377,408,180900
790,-122.08,37.64,36,1340,245,789,248,172000
791,-122.08,37.64,36,1116,199,662,226,177900
792,-122.09,37.64,36,1885,307,853,271,173100
793,-122.09,37.64,36,1180,212,664,200,172600
794,-122.08,37.64,30,5267,1253,4065,1113,182100
795,-122.08,37.64,23,1897,440,1109,418,179500
796,-122.08,37.63,31,767,171,548,185,176000
797,-122.08,37.63,33,691,127,431,149,192600
798,-122.08,37.64,36,786,133,463,160,182700
799,-122.07,37.64,22,5861,1516,5436,1463,134900
800,-122.07,37.63,27,2784,723,2028,693,157600
801,-122.07,37.64,25,4524,860,2426,862,190900
802,-122.06,37.64,37,1468,304,1038,282,158200
803,-122.06,37.64,20,1655,450,857,430,350000
804,-122.06,37.65,33,1227,286,848,291,158200
805,-122.06,37.64,33,1160,252,729,220,146100
806,-122.04,37.63,33,952,172,369,159,226700
807,-122.03,37.62,35,2072,352,1001,350,198700
808,-122.03,37.62,32,2964,547,1472,527,221200
809,-122.04,37.62,35,1032,173,453,176,208500
810,-122.04,37.62,35,657,118,328,134,204200
811,-122.04,37.62,32,1540,324,793,302,193200
812,-122.03,37.62,35,1298,236,632,204,209500
813,-122.03,37.61,36,1409,271,1002,281,164900
814,-122.03,37.61,37,1383,259,808,241,161400
815,-122.04,37.61,36,1151,216,727,215,187000
816,-122.04,37.62,35,899,179,455,185,190400
817,-122.08,37.63,37,1793,364,1534,346,156600
818,-122.08,37.62,17,2485,518,1139,550,157300
819,-122.07,37.63,35,1931,376,1175,337,168100
820,-122.07,37.63,24,2329,465,1401,453,177600
821,-122.06,37.63,12,6711,1374,3388,1289,208900
822,-122.06,37.63,23,1939,356,841,364,169200
823,-122.05,37.61,16,1642,346,705,351,163900
824,-122.08,37.63,34,1619,293,1148,310,164700
825,-122.08,37.63,35,517,108,391,107,156900
826,-122.09,37.63,36,1570,274,992,249,168800
827,-122.09,37.63,35,1213,221,790,243,174100
828,-122.08,37.62,27,1826,309,1016,313,206500
829,-122.08,37.61,26,2261,443,1039,395,203900
830,-121.99,37.61,9,3666,711,2341,703,217000
831,-122.02,37.6,36,1633,345,1382,338,159600
832,-122.02,37.6,31,2155,522,1858,437,159800
833,-122.02,37.6,32,1295,280,1156,300,154300
834,-122.02,37.6,32,1295,295,1097,328,149600
835,-122.03,37.61,33,1518,302,831,268,188600
836,-122.04,37.6,17,3314,638,1873,602,238500
837,-122.06,37.6,22,3009,497,1640,514,235300
838,-122.08,37.61,6,2605,474,1568,433,261400
839,-122.06,37.6,17,5159,832,3174,817,234400
840,-122.06,37.6,18,1726,276,1186,310,231700
841,-122.08,37.59,16,1816,365,1367,355,156300
842,-122.07,37.59,13,2578,551,1680,528,222000
843,-122.08,37.58,15,2576,418,1657,410,254400
844,-122.07,37.58,16,1644,251,1033,267,244300
845,-122.07,37.58,16,1606,240,1117,268,247000
846,-122.08,37.58,16,3349,544,2003,488,236500
847,-122.07,37.59,15,3475,686,2568,653,151400
848,-122.07,37.58,16,1893,338,1461,344,213700
849,-122.04,37.59,14,1727,302,1116,273,243600
850,-122.05,37.59,15,6243,1273,3163,1274,212500
851,-122.03,37.6,24,2077,383,1488,389,214700
852,-122.02,37.59,18,1165,333,855,319,213200
853,-122.03,37.59,16,4371,889,2530,817,256000
854,-122.01,37.59,2,838,295,240,149,237500
855,-122.02,37.58,15,3052,760,2097,728,178100
856,-122.01,37.58,17,4313,717,2629,721,231800
857,-122.09,37.6,36,385,94,295,92,147900
858,-122.08,37.6,10,3046,678,2056,628,191700
859,-121.97,37.57,21,4342,783,2172,789,247600
860,-121.96,37.58,15,3575,597,1777,559,283500
861,-121.98,37.58,20,4126,1031,2079,975,216900
862,-121.99,37.58,31,2878,478,1276,485,282500
863,-122,37.58,6,4405,717,2071,688,295600
864,-122.01,37.57,14,16199,2993,8117,2847,281800
865,-122.04,37.58,14,14917,2708,8012,2606,269800
866,-122.04,37.57,12,5719,1064,3436,1057,231200
867,-122.07,37.57,8,8647,1407,5019,1379,318300
868,-122.06,37.58,15,8112,1376,4576,1348,253400
869,-122.05,37.57,7,10648,1818,6075,1797,278200
870,-121.93,37.49,5,1150,311,648,245,300000
871,-122.07,37.52,3,14014,2861,7205,2753,273500
872,-122.02,37.56,23,4332,857,2461,829,223400
873,-122.02,37.56,35,1716,312,914,316,214500
874,-122.03,37.56,31,4981,964,2841,924,220200
875,-122.03,37.56,24,8444,1492,4446,1491,240300
876,-122.01,37.56,6,3028,778,1531,736,158000
877,-122.01,37.55,26,2068,532,1434,495,224200
878,-122.02,37.55,33,1325,274,909,267,177200
879,-122.01,37.56,24,2563,485,1174,501,216100
880,-121.99,37.56,18,5505,1005,2641,971,269700
881,-121.99,37.56,20,6462,1294,3288,1235,231200
882,-121.96,37.55,4,3746,993,1606,838,162500
883,-121.97,37.56,13,8918,1823,4518,1772,254000
884,-121.97,37.54,31,1949,344,986,322,196200
885,-121.97,37.55,17,4924,1247,3080,1182,189400
886,-121.98,37.54,17,5133,1375,3386,1339,220800
887,-121.99,37.55,16,6647,2098,4649,1903,213800
888,-121.94,37.56,15,5674,748,2412,714,442900
889,-121.95,37.55,21,10687,1540,4552,1520,333400
890,-121.93,37.54,25,1354,192,596,220,352400
891,-121.94,37.54,27,3715,526,1631,538,305300
892,-121.94,37.53,33,2095,342,941,304,259600
893,-121.95,37.54,29,3517,645,1724,585,248900
894,-121.94,37.54,31,2537,382,1067,410,356000
895,-121.96,37.54,14,5106,1207,2738,1108,236000
896,-121.96,37.53,23,2215,475,1278,492,218800
897,-121.96,37.53,28,2949,529,1538,545,228000
898,-121.96,37.53,18,2375,652,1252,586,235900
899,-121.97,37.54,28,2312,496,1344,467,203200
900,-121.97,37.53,35,2277,420,1353,413,197000
901,-121.97,37.53,26,2506,387,1273,406,236400
902,-121.98,37.53,28,2829,566,1610,540,223200
903,-121.98,37.53,26,3179,703,2142,639,222700
904,-121.99,37.54,26,2332,371,1285,404,225000
905,-121.99,37.54,18,3584,715,1673,661,240100
906,-121.99,37.54,28,3046,507,1772,516,227900
907,-121.99,37.55,28,2414,415,1106,453,268600
908,-122,37.54,29,4133,744,2023,749,275100
909,-122.01,37.55,34,2791,495,1276,468,256300
910,-122,37.55,27,6103,1249,3026,1134,332400
911,-122.01,37.54,32,2572,406,1128,395,287600
912,-122,37.54,26,1910,371,852,357,298900
913,-122.01,37.53,27,1890,303,889,314,287600
914,-121.99,37.53,25,5405,939,2831,923,222200
915,-121.97,37.52,26,3761,623,1776,613,232600
916,-121.97,37.51,25,3333,511,1671,504,258300
917,-121.97,37.52,23,4925,948,2530,894,230900
918,-121.95,37.52,33,3994,764,2721,763,196900
919,-121.96,37.51,22,5811,1125,3215,1086,223500
920,-121.96,37.52,26,4211,741,2352,734,223900
921,-121.93,37.53,27,5532,973,2855,960,243500
922,-121.92,37.53,7,28258,3864,12203,3701,451100
923,-121.89,37.49,9,4909,577,1981,591,500001
924,-121.92,37.49,10,7441,1588,3571,1466,193100
925,-121.92,37.48,23,4314,676,1972,623,264400
926,-121.92,37.47,26,2016,322,1105,357,246900
927,-121.91,37.47,13,5377,744,2759,760,337300
928,-122.03,37.55,22,9167,1373,4319,1404,284800
929,-122.03,37.55,26,3087,532,1597,483,217300
930,-122.04,37.55,23,3170,532,1446,515,291700
931,-122.04,37.54,26,2145,369,1285,377,223800
932,-122.05,37.54,25,4209,731,2568,703,223100
933,-122.05,37.55,23,4247,835,2357,823,211300
934,-122.04,37.53,25,4458,922,2998,890,218500
935,-122.04,37.5,17,407,97,307,100,156300
936,-122.06,37.54,20,6483,1068,3526,1060,248200
937,-122.03,37.54,35,1867,343,1213,338,186000
938,-122.03,37.54,6,2918,672,1911,639,178200
939,-122.04,37.53,34,2316,478,1524,467,190400
940,-122.02,37.54,31,1240,264,719,236,210300
941,-122.03,37.54,16,4458,856,3038,870,208000
942,-122.03,37.53,18,1746,437,1268,404,183300
943,-122.01,37.53,19,4572,712,2346,709,245700
944,-122.02,37.53,21,4280,673,2216,681,242200
945,-122,37.51,7,6352,1390,3223,1316,181700
946,-121.92,37.72,4,7477,1576,2937,1506,299400
947,-121.92,37.72,22,4638,716,2302,687,219500
948,-121.91,37.71,25,4377,668,2038,671,231800
949,-121.93,37.72,26,3816,637,1935,642,221300
950,-121.93,37.72,26,2806,459,1453,444,213800
951,-121.93,37.71,26,4822,845,2288,805,206000
952,-121.94,37.71,15,6473,1027,2484,970,271100
953,-121.96,37.71,6,8072,1050,3386,1062,336500
954,-121.92,37.64,46,1280,209,512,208,315600
955,-121.93,37.66,24,3166,424,1081,400,500001
956,-121.92,37.69,13,3742,555,1590,559,285400
957,-121.9,37.66,18,7397,1137,3126,1115,323000
958,-121.92,37.68,23,1655,223,706,219,291900
959,-121.93,37.7,3,2456,582,793,456,225600
960,-121.91,37.69,23,2179,308,926,299,259600
961,-121.91,37.68,20,1804,254,831,260,262900
962,-121.91,37.68,18,3631,547,1700,520,257300
963,-121.91,37.69,18,2876,423,1395,427,259200
964,-121.89,37.68,12,7490,1207,3329,1136,339700
965,-121.88,37.68,23,2234,270,854,286,337200
966,-121.89,37.68,22,1898,239,734,245,334100
967,-121.88,37.67,16,4070,624,1543,577,311500
968,-121.88,37.67,25,2244,301,937,324,296900
969,-121.89,37.67,20,2948,471,1181,474,247900
970,-121.89,37.67,19,2034,288,852,295,300400
971,-121.9,37.67,15,2130,273,876,285,332400
972,-121.9,37.67,7,9540,1294,3926,1229,389800
973,-121.88,37.66,29,2702,680,1360,642,233000
974,-121.87,37.66,39,522,116,161,102,238500
975,-121.87,37.66,52,775,134,315,123,233300
976,-121.89,37.66,3,1565,464,769,461,231300
