DateKey,FullDateAlternateKey
20140101,2014-01-01 00:00:00
20140102,2014-01-02 00:00:00
20140103,2014-01-03 00:00:00
20140104,2014-01-04 00:00:00
20140105,2014-01-05 00:00:00
20140106,2014-01-06 00:00:00
20140107,2014-01-07 00:00:00
20140108,2014-01-08 00:00:00
20140109,2014-01-09 00:00:00
20140110,2014-01-10 00:00:00
20140111,2014-01-11 00:00:00
20140112,2014-01-12 00:00:00
20140113,2014-01-13 00:00:00
20140114,2014-01-14 00:00:00
20140115,2014-01-15 00:00:00
20140116,2014-01-16 00:00:00
20140117,2014-01-17 00:00:00
20140118,2014-01-18 00:00:00
20140119,2014-01-19 00:00:00
20140120,2014-01-20 00:00:00
20140121,2014-01-21 00:00:00
20140122,2014-01-22 00:00:00
20140123,2014-01-23 00:00:00
20140124,2014-01-24 00:00:00
20140125,2014-01-25 00:00:00
20140126,2014-01-26 00:00:00
20140127,2014-01-27 00:00:00
20140128,2014-01-28 00:00:00
20140129,2014-01-29 00:00:00
20140130,2014-01-30 00:00:00
20140131,2014-01-31 00:00:00
20140201,2014-02-01 00:00:00
20140202,2014-02-02 00:00:00
20140203,2014-02-03 00:00:00
20140204,2014-02-04 00:00:00
20140205,2014-02-05 00:00:00
20140206,2014-02-06 00:00:00
20140207,2014-02-07 00:00:00
20140208,2014-02-08 00:00:00
20140209,2014-02-09 00:00:00
20140210,2014-02-10 00:00:00
20140211,2014-02-11 00:00:00
20140212,2014-02-12 00:00:00
20140213,2014-02-13 00:00:00
20140214,2014-02-14 00:00:00
20140215,2014-02-15 00:00:00
20140216,2014-02-16 00:00:00
20140217,2014-02-17 00:00:00
20140218,2014-02-18 00:00:00
20140219,2014-02-19 00:00:00
20140220,2014-02-20 00:00:00
20140221,2014-02-21 00:00:00
20140222,2014-02-22 00:00:00
20140223,2014-02-23 00:00:00
20140224,2014-02-24 00:00:00
20140225,2014-02-25 00:00:00
20140226,2014-02-26 00:00:00
20140227,2014-02-27 00:00:00
20140228,2014-02-28 00:00:00
20140301,2014-03-01 00:00:00
20140302,2014-03-02 00:00:00
20140303,2014-03-03 00:00:00
20140304,2014-03-04 00:00:00
20140305,2014-03-05 00:00:00
20140306,2014-03-06 00:00:00
20140307,2014-03-07 00:00:00
20140308,2014-03-08 00:00:00
20140309,2014-03-09 00:00:00
20140310,2014-03-10 00:00:00
20140311,2014-03-11 00:00:00
20140312,2014-03-12 00:00:00
20140313,2014-03-13 00:00:00
20140314,2014-03-14 00:00:00
20140315,2014-03-15 00:00:00
20140316,2014-03-16 00:00:00
20140317,2014-03-17 00:00:00
20140318,2014-03-18 00:00:00
20140319,2014-03-19 00:00:00
20140320,2014-03-20 00:00:00
20140321,2014-03-21 00:00:00
20140322,2014-03-22 00:00:00
20140323,2014-03-23 00:00:00
20140324,2014-03-24 00:00:00
20140325,2014-03-25 00:00:00
20140326,2014-03-26 00:00:00
20140327,2014-03-27 00:00:00
20140328,2014-03-28 00:00:00
20140329,2014-03-29 00:00:00
20140330,2014-03-30 00:00:00
20140331,2014-03-31 00:00:00
20140401,2014-04-01 00:00:00
20140402,2014-04-02 00:00:00
20140403,2014-04-03 00:00:00
20140404,2014-04-04 00:00:00
20140405,2014-04-05 00:00:00
20140406,2014-04-06 00:00:00
20140407,2014-04-07 00:00:00
20140408,2014-04-08 00:00:00
20140409,2014-04-09 00:00:00
20140410,2014-04-10 00:00:00
20140411,2014-04-11 00:00:00
20140412,2014-04-12 00:00:00
20140413,2014-04-13 00:00:00
20140414,2014-04-14 00:00:00
20140415,2014-04-15 00:00:00
20140416,2014-04-16 00:00:00
20140417,2014-04-17 00:00:00
20140418,2014-04-18 00:00:00
20140419,2014-04-19 00:00:00
20140420,2014-04-20 00:00:00
20140421,2014-04-21 00:00:00
20140422,2014-04-22 00:00:00
20140423,2014-04-23 00:00:00
20140424,2014-04-24 00:00:00
20140425,2014-04-25 00:00:00
20140426,2014-04-26 00:00:00
20140427,2014-04-27 00:00:00
20140428,2014-04-28 00:00:00
20140429,2014-04-29 00:00:00
20140430,2014-04-30 00:00:00
20140501,2014-05-01 00:00:00
20140502,2014-05-02 00:00:00
20140503,2014-05-03 00:00:00
20140504,2014-05-04 00:00:00
20140505,2014-05-05 00:00:00
20140506,2014-05-06 00:00:00
20140507,2014-05-07 00:00:00
20140508,2014-05-08 00:00:00
20140509,2014-05-09 00:00:00
20140510,2014-05-10 00:00:00
20140511,2014-05-11 00:00:00
20140512,2014-05-12 00:00:00
20140513,2014-05-13 00:00:00
20140514,2014-05-14 00:00:00
20140515,2014-05-15 00:00:00
20140516,2014-05-16 00:00:00
20140517,2014-05-17 00:00:00
20140518,2014-05-18 00:00:00
20140519,2014-05-19 00:00:00
20140520,2014-05-20 00:00:00
20140521,2014-05-21 00:00:00
20140522,2014-05-22 00:00:00
20140523,2014-05-23 00:00:00
20140524,2014-05-24 00:00:00
20140525,2014-05-25 00:00:00
20140526,2014-05-26 00:00:00
20140527,2014-05-27 00:00:00
20140528,2014-05-28 00:00:00
20140529,2014-05-29 00:00:00
20140530,2014-05-30 00:00:00
20140531,2014-05-31 00:00:00
20140601,2014-06-01 00:00:00
20140602,2014-06-02 00:00:00
20140603,2014-06-03 00:00:00
20140604,2014-06-04 00:00:00
20140605,2014-06-05 00:00:00
20140606,2014-06-06 00:00:00
20140607,2014-06-07 00:00:00
20140608,2014-06-08 00:00:00
20140609,2014-06-09 00:00:00
20140610,2014-06-10 00:00:00
20140611,2014-06-11 00:00:00
20140612,2014-06-12 00:00:00
20140613,2014-06-13 00:00:00
20140614,2014-06-14 00:00:00
20140615,2014-06-15 00:00:00
20140616,2014-06-16 00:00:00
20140617,2014-06-17 00:00:00
20140618,2014-06-18 00:00:00
20140619,2014-06-19 00:00:00
20140620,2014-06-20 00:00:00
20140621,2014-06-21 00:00:00
20140622,2014-06-22 00:00:00
20140623,2014-06-23 00:00:00
20140624,2014-06-24 00:00:00
20140625,2014-06-25 00:00:00
20140626,2014-06-26 00:00:00
20140627,2014-06-27 00:00:00
20140628,2014-06-28 00:00:00
20140629,2014-06-29 00:00:00
20140630,2014-06-30 00:00:00
20140701,2014-07-01 00:00:00
20140702,2014-07-02 00:00:00
20140703,2014-07-03 00:00:00
20140704,2014-07-04 00:00:00
20140705,2014-07-05 00:00:00
20140706,2014-07-06 00:00:00
20140707,2014-07-07 00:00:00
20140708,2014-07-08 00:00:00
20140709,2014-07-09 00:00:00
20140710,2014-07-10 00:00:00
20140711,2014-07-11 00:00:00
20140712,2014-07-12 00:00:00
20140713,2014-07-13 00:00:00
20140714,2014-07-14 00:00:00
20140715,2014-07-15 00:00:00
20140716,2014-07-16 00:00:00
20140717,2014-07-17 00:00:00
20140718,2014-07-18 00:00:00
20140719,2014-07-19 00:00:00
20140720,2014-07-20 00:00:00
20140721,2014-07-21 00:00:00
20140722,2014-07-22 00:00:00
20140723,2014-07-23 00:00:00
20140724,2014-07-24 00:00:00
20140725,2014-07-25 00:00:00
20140726,2014-07-26 00:00:00
20140727,2014-07-27 00:00:00
20140728,2014-07-28 00:00:00
20140729,2014-07-29 00:00:00
20140730,2014-07-30 00:00:00
20140731,2014-07-31 00:00:00
20140801,2014-08-01 00:00:00
20140802,2014-08-02 00:00:00
20140803,2014-08-03 00:00:00
20140804,2014-08-04 00:00:00
20140805,2014-08-05 00:00:00
20140806,2014-08-06 00:00:00
20140807,2014-08-07 00:00:00
20140808,2014-08-08 00:00:00
20140809,2014-08-09 00:00:00
20140810,2014-08-10 00:00:00
20140811,2014-08-11 00:00:00
20140812,2014-08-12 00:00:00
20140813,2014-08-13 00:00:00
20140814,2014-08-14 00:00:00
20140815,2014-08-15 00:00:00
20140816,2014-08-16 00:00:00
20140817,2014-08-17 00:00:00
20140818,2014-08-18 00:00:00
20140819,2014-08-19 00:00:00
20140820,2014-08-20 00:00:00
20140821,2014-08-21 00:00:00
20140822,2014-08-22 00:00:00
20140823,2014-08-23 00:00:00
20140824,2014-08-24 00:00:00
20140825,2014-08-25 00:00:00
20140826,2014-08-26 00:00:00
20140827,2014-08-27 00:00:00
20140828,2014-08-28 00:00:00
20140829,2014-08-29 00:00:00
20140830,2014-08-30 00:00:00
20140831,2014-08-31 00:00:00
20140901,2014-09-01 00:00:00
20140902,2014-09-02 00:00:00
20140903,2014-09-03 00:00:00
20140904,2014-09-04 00:00:00
20140905,2014-09-05 00:00:00
20140906,2014-09-06 00:00:00
20140907,2014-09-07 00:00:00
20140908,2014-09-08 00:00:00
20140909,2014-09-09 00:00:00
20140910,2014-09-10 00:00:00
20140911,2014-09-11 00:00:00
20140912,2014-09-12 00:00:00
20140913,2014-09-13 00:00:00
20140914,2014-09-14 00:00:00
20140915,2014-09-15 00:00:00
20140916,2014-09-16 00:00:00
20140917,2014-09-17 00:00:00
20140918,2014-09-18 00:00:00
20140919,2014-09-19 00:00:00
20140920,2014-09-20 00:00:00
20140921,2014-09-21 00:00:00
20140922,2014-09-22 00:00:00
20140923,2014-09-23 00:00:00
20140924,2014-09-24 00:00:00
20140925,2014-09-25 00:00:00
20140926,2014-09-26 00:00:00
20140927,2014-09-27 00:00:00
20140928,2014-09-28 00:00:00
20140929,2014-09-29 00:00:00
20140930,2014-09-30 00:00:00
20141001,2014-10-01 00:00:00
20141002,2014-10-02 00:00:00
20141003,2014-10-03 00:00:00
20141004,2014-10-04 00:00:00
20141005,2014-10-05 00:00:00
20141006,2014-10-06 00:00:00
20141007,2014-10-07 00:00:00
20141008,2014-10-08 00:00:00
20141009,2014-10-09 00:00:00
20141010,2014-10-10 00:00:00
20141011,2014-10-11 00:00:00
20141012,2014-10-12 00:00:00
20141013,2014-10-13 00:00:00
20141014,2014-10-14 00:00:00
20141015,2014-10-15 00:00:00
20141016,2014-10-16 00:00:00
20141017,2014-10-17 00:00:00
20141018,2014-10-18 00:00:00
20141019,2014-10-19 00:00:00
20141020,2014-10-20 00:00:00
20141021,2014-10-21 00:00:00
20141022,2014-10-22 00:00:00
20141023,2014-10-23 00:00:00
20141024,2014-10-24 00:00:00
20141025,2014-10-25 00:00:00
20141026,2014-10-26 00:00:00
20141027,2014-10-27 00:00:00
20141028,2014-10-28 00:00:00
20141029,2014-10-29 00:00:00
20141030,2014-10-30 00:00:00
20141031,2014-10-31 00:00:00
20141101,2014-11-01 00:00:00
20141102,2014-11-02 00:00:00
20141103,2014-11-03 00:00:00
20141104,2014-11-04 00:00:00
20141105,2014-11-05 00:00:00
20141106,2014-11-06 00:00:00
20141107,2014-11-07 00:00:00
20141108,2014-11-08 00:00:00
20141109,2014-11-09 00:00:00
20141110,2014-11-10 00:00:00
20141111,2014-11-11 00:00:00
20141112,2014-11-12 00:00:00
20141113,2014-11-13 00:00:00
20141114,2014-11-14 00:00:00
20141115,2014-11-15 00:00:00
20141116,2014-11-16 00:00:00
20141117,2014-11-17 00:00:00
20141118,2014-11-18 00:00:00
20141119,2014-11-19 00:00:00
20141120,2014-11-20 00:00:00
20141121,2014-11-21 00:00:00
20141122,2014-11-22 00:00:00
20141123,2014-11-23 00:00:00
20141124,2014-11-24 00:00:00
20141125,2014-11-25 00:00:00
20141126,2014-11-26 00:00:00
20141127,2014-11-27 00:00:00
20141128,2014-11-28 00:00:00
20141129,2014-11-29 00:00:00
20141130,2014-11-30 00:00:00
20141201,2014-12-01 00:00:00
20141202,2014-12-02 00:00:00
20141203,2014-12-03 00:00:00
20141204,2014-12-04 00:00:00
20141205,2014-12-05 00:00:00
20141206,2014-12-06 00:00:00
20141207,2014-12-07 00:00:00
20141208,2014-12-08 00:00:00
20141209,2014-12-09 00:00:00
20141210,2014-12-10 00:00:00
20141211,2014-12-11 00:00:00
20141212,2014-12-12 00:00:00
20141213,2014-12-13 00:00:00
20141214,2014-12-14 00:00:00
20141215,2014-12-15 00:00:00
20141216,2014-12-16 00:00:00
20141217,2014-12-17 00:00:00
20141218,2014-12-18 00:00:00
20141219,2014-12-19 00:00:00
20141220,2014-12-20 00:00:00
20141221,2014-12-21 00:00:00
20141222,2014-12-22 00:00:00
20141223,2014-12-23 00:00:00
20141224,2014-12-24 00:00:00
20141225,2014-12-25 00:00:00
20141226,2014-12-26 00:00:00
20141227,2014-12-27 00:00:00
20141228,2014-12-28 00:00:00
20141229,2014-12-29 00:00:00
20141230,2014-12-30 00:00:00
20141231,2014-12-31 00:00:00
